handle,performance_count,performance_median,performance_mean,performance_min,performance_max,performance_std,accessibility_count,accessibility_median,accessibility_mean,accessibility_min,accessibility_max,accessibility_std,seo_count,seo_median,seo_mean,seo_min,seo_max,seo_std,best_practices_count,best_practices_median,best_practices_mean,best_practices_min,best_practices_max,best_practices_std,performance_color,accessibility_color,seo_color,best_practices_color,performance_rank,accessibility_rank,seo_rank,best_practices_rank
oronline,15,0.18,0.166,0.06,0.23,0.05329165037789691,15,0.81,0.8086666666666668,0.79,0.81,0.005163977794943206,15,0.75,0.75,0.75,0.75,0.0,15,0.67,0.6793333333333335,0.58,0.8300000000000001,0.06169819014093258,red,orange,orange,orange,869.0,774.0,1058.0,979.0
osnepalnews,15,0.5,0.476,0.3,0.55,0.06997958886091613,15,0.98,0.98,0.98,0.98,0.0,15,0.9,0.9,0.9,0.9,0.0,15,1.0,0.9626666666666668,0.92,1.0,0.041311822359545745,orange,green,green,green,377.0,27.0,588.0,1.0
ottawacitizen,15,0.23,0.23466666666666666,0.18,0.37,0.04657814733889498,15,1.0,1.0,1.0,1.0,0.0,15,0.9,0.8993333333333333,0.89,0.9,0.002581988897471619,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,red,green,green,orange,730.0,1.0,588.0,298.0
pagina12,15,0.25,0.24933333333333335,0.22,0.27,0.012798809468443693,15,0.75,0.75,0.75,0.75,0.0,15,0.76,0.7646666666666667,0.76,0.77,0.005163977794943236,15,0.67,0.652,0.58,0.67,0.03726354020448715,red,orange,orange,orange,685.0,951.0,1029.0,979.0
parisreview,22,0.37,0.3836363636363636,0.32,0.53,0.05242186517143346,22,0.96,0.963181818181818,0.96,0.97,0.004767312946227969,22,0.97,0.97,0.97,0.97,0.0,22,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,red,green,green,orange,507.0,89.0,116.0,298.0
pbpost,15,0.84,0.714,0.44,0.85,0.17536899872635903,15,0.88,0.882,0.87,0.89,0.005606119105813899,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.032175116087406676,orange,orange,green,orange,99.0,324.0,233.0,298.0
pcnewsherald,15,0.85,0.8513333333333333,0.8,0.89,0.019223002094465088,15,0.87,0.87,0.86,0.88,0.0037796447300922765,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.039581140290126396,orange,orange,green,orange,58.0,413.0,233.0,298.0
people,15,0.38,0.384,0.34,0.42,0.019198214202665535,15,0.9,0.9,0.9,0.9,0.0,15,0.78,0.7806666666666667,0.78,0.79,0.0025819888974716087,15,0.8300000000000001,0.8140000000000001,0.67,0.8300000000000001,0.04484895284651105,red,green,orange,orange,493.0,269.0,977.0,298.0
perfilcom,15,0.3,0.31,0.22,0.45,0.0680336051416609,15,0.86,0.856,0.84,0.86,0.00828078671210825,15,0.91,0.91,0.91,0.91,0.0,15,0.75,0.766,0.75,0.8300000000000001,0.03312314684843304,red,orange,green,orange,595.0,627.0,487.0,786.0
petoskeynews,15,0.84,0.764,0.44,0.85,0.1463752516162288,15,0.87,0.8480000000000001,0.78,0.88,0.04056740422696879,15,0.92,0.8966666666666667,0.85,0.92,0.034156502553198693,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.032175116087406676,orange,orange,green,orange,99.0,413.0,233.0,298.0
pi_news,15,0.85,0.856,0.8200000000000001,0.91,0.023844735867092945,15,0.87,0.8713333333333334,0.86,0.92,0.014074631010979945,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,58.0,413.0,233.0,298.0
pitchfork,22,0.18,0.24000000000000002,0.16,0.49,0.1218898800440088,22,0.98,0.9654545454545453,0.9,0.98,0.03158168135806888,22,0.86,0.8554545454545455,0.84,0.86,0.008578640544577775,22,0.8300000000000001,0.8190909090909091,0.67,0.8300000000000001,0.03740500232768607,red,green,orange,orange,869.0,27.0,675.0,298.0
pittsburghpg,15,0.22,0.21466666666666667,0.2,0.25,0.01407463101097993,15,0.87,0.87,0.87,0.87,0.0,15,0.84,0.84,0.84,0.84,0.0,15,0.75,0.75,0.75,0.75,0.0,red,orange,orange,orange,758.0,413.0,781.0,786.0
pjstar,15,0.86,0.8453333333333333,0.67,0.87,0.04969430359230128,15,0.87,0.86,0.76,0.88,0.03359421718944242,15,0.92,0.9106666666666666,0.85,0.92,0.024630604269214908,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.032175116087406676,orange,orange,green,orange,25.0,413.0,233.0,298.0
platformer,15,0.37,0.366,0.25,0.49,0.07365944804106453,15,0.71,0.7099999999999999,0.71,0.71,0.0,15,0.84,0.84,0.84,0.84,0.0,15,1.0,1.0,1.0,1.0,0.0,red,orange,orange,green,507.0,1013.0,781.0,1.0
pnj,15,0.82,0.69,0.46,0.86,0.18087090897733035,15,0.88,0.8806666666666667,0.87,0.89,0.00457737708217061,15,0.93,0.93,0.93,0.93,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,233.0,324.0,149.0,298.0
politico,15,0.2,0.19133333333333333,0.14,0.22,0.026149751888106393,15,0.85,0.8366666666666666,0.75,0.85,0.03330951530004317,15,0.91,0.9006666666666666,0.84,0.91,0.0246306042692149,15,0.67,0.6633333333333334,0.58,0.75,0.03958114029012644,red,orange,green,orange,813.0,669.0,487.0,979.0
populardiario,15,0.76,0.7653333333333333,0.56,0.96,0.11801129889407477,15,0.91,0.9053333333333333,0.88,0.91,0.008338093878327927,15,0.85,0.8286666666666667,0.77,0.85,0.036619016657365056,15,0.75,0.7953333333333333,0.75,0.92,0.07781541039690083,orange,green,orange,orange,259.0,244.0,724.0,786.0
portalimprensa,24,0.02,0.028333333333333335,0.01,0.08,0.020781820371926385,24,0.74,0.7399999999999999,0.74,0.74,0.0,24,0.8200000000000001,0.82,0.82,0.8200000000000001,4.009654378048872e-17,24,0.58,0.58,0.58,0.58,0.0,red,orange,orange,orange,1092.0,969.0,922.0,1067.0
portlandmercury,15,0.3,0.3,0.25,0.36,0.037225183487986806,15,0.87,0.87,0.87,0.87,0.0,15,0.85,0.85,0.85,0.85,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,red,orange,orange,orange,595.0,413.0,724.0,298.0
postandcourier,15,0.21,0.20800000000000002,0.17,0.26,0.023964259101539407,15,0.8,0.7973333333333333,0.78,0.8,0.007037315505490009,15,0.84,0.84,0.84,0.84,0.0,15,0.92,0.914,0.83,0.92,0.023237900077244522,red,orange,orange,green,786.0,814.0,781.0,126.0
powerlineus,22,0.525,0.5309090909090909,0.33,0.61,0.06538596696023295,22,0.7000000000000001,0.7122727272727274,0.6900000000000001,0.77,0.027933904673407717,22,0.8,0.8,0.8,0.8,0.0,22,0.67,0.6809090909090909,0.67,0.75,0.02810000693256834,orange,orange,orange,orange,362.0,1022.0,962.0,979.0
prabhatkhabar,15,0.26,0.26466666666666666,0.17,0.36,0.04940599539481398,15,0.79,0.7900000000000001,0.79,0.79,0.0,15,0.92,0.9153333333333333,0.85,0.92,0.01807392228230129,15,0.8300000000000001,0.854,0.83,0.92,0.0411963937395357,red,orange,green,orange,667.0,851.0,233.0,298.0
prensagrafica,13,0.29,0.3007692307692308,0.2,0.39,0.04663002224274586,13,0.72,0.7146153846153845,0.7000000000000001,0.73,0.010500305245868292,13,0.79,0.7899999999999999,0.79,0.79,0.0,13,0.58,0.58,0.58,0.58,0.0,red,orange,orange,orange,613.0,992.0,966.0,1067.0
presscitizen,18,0.84,0.8166666666666667,0.48,0.89,0.08878261621047485,18,0.87,0.87,0.86,0.88,0.00342997170285018,18,0.92,0.9200000000000002,0.92,0.92,0.0,18,0.8300000000000001,0.8305555555555556,0.75,0.92,0.029199561282405726,orange,orange,green,orange,99.0,413.0,233.0,298.0
pressconnects,15,0.85,0.8033333333333333,0.45,0.87,0.13058476539160666,15,0.87,0.8706666666666667,0.86,0.92,0.014375905768565218,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.032175116087406676,orange,orange,green,orange,58.0,413.0,233.0,298.0
pressenterprise,15,0.05,0.058666666666666666,0.02,0.15,0.027220440498867408,15,0.85,0.8420000000000001,0.83,0.85,0.0101418510567422,15,0.84,0.84,0.84,0.84,0.0,15,0.75,0.728,0.58,0.75,0.049598387070549005,red,orange,orange,orange,1076.0,669.0,781.0,786.0
prismreports,15,0.8,0.7993333333333333,0.58,0.93,0.10271087483574369,15,0.98,0.98,0.98,0.98,0.0,15,0.97,0.97,0.97,0.97,0.0,15,1.0,1.0,1.0,1.0,0.0,orange,green,green,green,243.0,27.0,116.0,1.0
prisonjourn,15,0.48,0.45666666666666667,0.36,0.52,0.05472876844254852,15,0.85,0.85,0.85,0.85,0.0,15,0.96,0.9599999999999999,0.96,0.96,0.0,15,1.0,1.0,1.0,1.0,0.0,red,orange,green,green,392.0,669.0,140.0,1.0
proceso,15,0.38,0.38199999999999995,0.29,0.48,0.05894307180904058,15,0.87,0.87,0.87,0.87,0.0,15,0.77,0.77,0.77,0.77,0.0,15,0.67,0.6806666666666668,0.67,0.75,0.02814926202195985,red,orange,orange,orange,493.0,413.0,989.0,979.0
progressoms,24,0.44,0.43625,0.34,0.54,0.05881529673847427,24,0.67,0.67,0.67,0.67,0.0,24,0.88,0.88,0.88,0.88,0.0,24,0.58,0.5912499999999999,0.58,0.67,0.030404876611147956,red,orange,orange,orange,429.0,1048.0,667.0,1067.0
projo,15,0.83,0.6986666666666667,0.43,0.87,0.18859884360600893,15,0.87,0.8693333333333333,0.8,0.89,0.020517124090680454,15,0.92,0.9153333333333333,0.85,0.92,0.018073922282301296,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,204.0,413.0,233.0,298.0
propublica,15,0.52,0.5246666666666667,0.39,0.63,0.07520131711105928,15,0.9,0.9,0.9,0.9,0.0,15,0.93,0.9193333333333334,0.9,0.93,0.01387014608361976,15,1.0,0.9946666666666667,0.92,1.0,0.020655911179772894,orange,green,green,green,365.0,269.0,149.0,1.0
protocol,15,0.49,0.516,0.37,0.67,0.08313500208353022,15,0.6000000000000001,0.5920000000000001,0.57,0.6000000000000001,0.013732131246511913,15,0.9,0.896,0.89,0.9,0.0050709255283711,15,0.92,0.92,0.92,0.92,0.0,red,orange,green,green,387.0,1077.0,588.0,126.0
publicintegrity,15,0.07,0.07266666666666667,0.05,0.1,0.012798809468443686,15,0.9,0.9,0.9,0.9,0.0,15,0.97,0.9653333333333334,0.9,0.97,0.01807392228230126,15,1.0,1.0,1.0,1.0,0.0,red,green,green,green,1065.0,269.0,116.0,1.0
punjabkesari,15,0.22,0.21066666666666667,0.12,0.33,0.05243590191389683,15,0.76,0.712,0.64,0.76,0.06085110634045318,15,0.86,0.86,0.86,0.86,0.0,15,0.5,0.4953333333333333,0.42,0.67,0.05841558826529912,red,orange,orange,orange,758.0,936.0,675.0,1093.0
qctimes,18,0.03,0.043333333333333335,0.02,0.12,0.03360672201667224,18,0.91,0.9083333333333334,0.88,0.91,0.0070710678118654875,18,0.9,0.8999999999999999,0.9,0.9,0.0,18,0.75,0.7233333333333333,0.67,0.75,0.03880570000581326,red,green,green,orange,1086.0,244.0,588.0,786.0
quintoelab,15,0.16,0.16466666666666668,0.15,0.18,0.009154754164341273,15,0.78,0.78,0.78,0.78,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,15,0.8300000000000001,0.8420000000000001,0.83,0.92,0.03166791977470483,red,orange,orange,orange,923.0,882.0,871.0,298.0
qz,15,0.28,0.284,0.24,0.34,0.028735244660769557,15,0.97,0.9673333333333333,0.96,0.97,0.004577377082170663,15,0.91,0.9106666666666666,0.91,0.92,0.0025819888974716017,15,0.75,0.75,0.75,0.75,0.0,red,green,green,orange,626.0,70.0,487.0,786.0
realDailyWire,22,0.19,0.18636363636363634,0.17,0.21,0.011358007263790992,22,0.89,0.8900000000000001,0.89,0.89,0.0,22,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,22,0.8300000000000001,0.8263636363636363,0.75,0.8300000000000001,0.01705605730844885,red,orange,orange,orange,838.0,291.0,871.0,298.0
reason,22,0.455,0.4477272727272727,0.32,0.53,0.0532676814536346,22,0.72,0.72,0.72,0.72,0.0,22,0.97,0.97,0.97,0.97,0.0,22,0.92,0.92,0.92,0.92,0.0,red,orange,green,green,413.0,992.0,116.0,126.0
reckonnews,15,0.3,0.3,0.24,0.37,0.03909694909544004,15,0.85,0.85,0.85,0.85,0.0,15,0.84,0.84,0.84,0.84,0.0,15,0.92,0.902,0.8300000000000001,0.92,0.03726354020448711,red,orange,orange,green,595.0,669.0,781.0,126.0
recordonline,15,0.85,0.7966666666666666,0.47,0.89,0.13253930234714026,15,0.87,0.8653333333333334,0.78,0.92,0.027740292167239507,15,0.92,0.9153333333333333,0.85,0.92,0.01807392228230129,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,58.0,413.0,233.0,298.0
registerguard,15,0.82,0.6773333333333333,0.3,0.87,0.20540784053287978,15,0.87,0.8653333333333334,0.8,0.88,0.0192230020944651,15,0.92,0.9153333333333333,0.85,0.92,0.018073922282301296,15,0.8300000000000001,0.8360000000000001,0.83,0.92,0.023237900077244498,orange,orange,green,orange,233.0,413.0,233.0,298.0
repubblica,15,0.56,0.5746666666666668,0.48,0.73,0.0679145120896922,15,0.74,0.7260000000000001,0.62,0.75,0.04322697570466189,15,0.84,0.84,0.84,0.84,0.0,15,0.75,0.7606666666666667,0.75,0.8300000000000001,0.02814926202195989,orange,orange,orange,orange,334.0,969.0,781.0,786.0
restofworld,15,0.79,0.778,0.67,0.84,0.04988558337407138,15,0.96,0.9599999999999999,0.96,0.96,0.0,15,0.98,0.98,0.98,0.98,0.0,15,1.0,1.0,1.0,1.0,0.0,orange,green,green,green,245.0,89.0,68.0,1.0
reveal,15,0.79,0.7626666666666667,0.6000000000000001,0.8200000000000001,0.06562519841239847,15,0.89,0.8633333333333334,0.8200000000000001,0.91,0.03696845502136467,15,0.98,0.98,0.98,0.98,0.0,15,0.92,0.92,0.92,0.92,0.0,orange,orange,green,green,245.0,291.0,68.0,126.0
reviewjournal,15,0.1,0.09866666666666667,0.08,0.13,0.013557637102737476,15,0.87,0.8686666666666666,0.86,0.87,0.003518657752744979,15,0.81,0.8106666666666666,0.81,0.8200000000000001,0.0025819888974715956,15,0.75,0.75,0.67,0.8300000000000001,0.030237157840738202,red,orange,orange,orange,1035.0,413.0,952.0,786.0
revistapiaui,22,0.15,0.14863636363636365,0.11,0.18,0.019589952367635652,22,0.86,0.8695454545454545,0.8300000000000001,0.89,0.017037010895686495,22,0.86,0.8599999999999999,0.86,0.86,0.0,22,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,3.4262226380941543e-17,red,orange,orange,orange,958.0,627.0,675.0,298.0
rgj,15,0.8200000000000001,0.7100000000000001,0.44,0.85,0.18345883150489883,15,0.88,0.88,0.87,0.89,0.0065465367070797744,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,218.0,324.0,233.0,298.0
rgvfox,15,0.36,0.35666666666666663,0.31,0.43,0.031320159337914946,15,0.81,0.81,0.81,0.81,0.0,15,0.76,0.76,0.76,0.76,0.0,15,0.92,0.914,0.83,0.92,0.023237900077244522,red,orange,orange,green,521.0,774.0,1029.0,126.0
rianru,23,0.28,0.3169565217391304,0.23,0.44,0.0646272376161726,23,0.49,0.5208695652173914,0.39,0.61,0.0814032076360553,23,0.8300000000000001,0.83,0.83,0.8300000000000001,4.734006883291518e-17,23,0.75,0.767391304347826,0.75,0.8300000000000001,0.03373929342693201,red,red,orange,orange,626.0,1097.0,871.0,786.0
ringer,15,0.14,0.14266666666666666,0.12,0.18,0.01830950832868253,15,0.93,0.93,0.93,0.93,0.0,15,0.9,0.9,0.9,0.9,0.0,15,0.8300000000000001,0.8360000000000001,0.83,0.92,0.023237900077244498,red,green,green,orange,979.0,189.0,588.0,298.0
rnz_news,15,0.72,0.706,0.61,0.75,0.042728377990678336,15,0.88,0.88,0.88,0.88,0.0,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,orange,orange,green,orange,264.0,324.0,233.0,298.0
rollcall,15,0.16,0.16466666666666668,0.16,0.18,0.006399404734221851,15,0.96,0.9599999999999999,0.96,0.96,0.0,15,0.99,0.9853333333333333,0.92,0.99,0.01807392228230126,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,red,green,green,orange,923.0,89.0,37.0,298.0
romenewstribune,15,0.19,0.1686666666666667,0.05,0.24,0.062205496618255605,15,0.79,0.7900000000000001,0.79,0.79,0.0,15,0.84,0.84,0.84,0.84,0.0,15,0.75,0.75,0.75,0.75,0.0,red,orange,orange,orange,838.0,851.0,781.0,786.0
rpbreakingnews,15,0.23,0.3393333333333333,0.11,0.71,0.1975010548495037,15,0.87,0.8066666666666666,0.68,0.87,0.09271050693011058,15,0.99,0.9866666666666667,0.98,0.99,0.004879500364742687,15,0.8300000000000001,0.798,0.75,0.8300000000000001,0.040567404226968834,red,orange,green,orange,730.0,413.0,37.0,298.0
rt_com,23,0.2,0.21,0.18,0.24,0.020889318714683733,23,0.81,0.8273913043478262,0.81,0.91,0.038755338788158976,23,0.86,0.8717391304347827,0.85,0.93,0.02741137353744769,23,0.58,0.58,0.58,0.58,0.0,red,orange,orange,orange,813.0,774.0,675.0,1067.0
rtenews,15,0.63,0.64,0.5700000000000001,0.71,0.03047247001100219,15,0.76,0.76,0.76,0.76,0.0,15,0.84,0.8413333333333333,0.84,0.85,0.0035186577527449993,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.02065591117977291,orange,orange,orange,orange,301.0,936.0,781.0,298.0
sacbee_news,15,0.21,0.194,0.07,0.25,0.044848952846511046,15,0.79,0.7900000000000001,0.79,0.79,0.0,15,0.85,0.85,0.85,0.85,0.0,15,0.75,0.728,0.58,0.75,0.049598387070549,red,orange,orange,orange,786.0,851.0,724.0,786.0
salinajournal,15,0.8200000000000001,0.744,0.46,0.86,0.15500230413033958,15,0.87,0.8513333333333333,0.78,0.88,0.037199590371528604,15,0.92,0.906,0.85,0.92,0.0289827534923789,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,218.0,413.0,233.0,298.0
salnews,15,0.84,0.8333333333333334,0.6900000000000001,0.87,0.04203173404306162,15,0.88,0.8806666666666667,0.88,0.89,0.0025819888974716082,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8313333333333334,0.75,0.92,0.04549201918494948,orange,orange,green,orange,99.0,324.0,233.0,298.0
salon,22,0.48,0.4786363636363636,0.33,0.5700000000000001,0.04580449702869739,22,0.8300000000000001,0.8345454545454545,0.81,0.85,0.012238608980744052,22,0.92,0.92,0.92,0.92,0.0,22,0.75,0.75,0.75,0.75,0.0,red,orange,green,orange,392.0,716.0,233.0,786.0
sbtnews,24,0.445,0.43333333333333335,0.2,0.67,0.1098879534746215,24,0.97,0.9725,0.97,1.0,0.0067566392469217956,24,1.0,1.0,1.0,1.0,0.0,24,1.0,0.9733333333333333,0.92,1.0,0.03852347298744611,red,green,green,green,427.0,70.0,1.0,1.0
scalawagmag,15,0.14,0.14866666666666667,0.11,0.25,0.041724721460452925,15,0.91,0.91,0.91,0.91,0.0,15,0.97,0.97,0.97,0.97,0.0,15,1.0,0.9886666666666667,0.83,1.0,0.043893811257017405,red,green,green,green,979.0,244.0,116.0,1.0
scsentinel,15,0.05,0.054000000000000006,0.05,0.07,0.006324555320336759,15,0.86,0.856,0.84,0.86,0.00828078671210825,15,0.84,0.84,0.84,0.84,0.0,15,0.75,0.7446666666666667,0.67,0.75,0.020655911179772883,red,orange,orange,orange,1076.0,627.0,781.0,786.0
sctimes,15,0.85,0.8293333333333333,0.49,0.87,0.09467739711150454,15,0.87,0.8646666666666667,0.79,0.88,0.020998866182543808,15,0.92,0.9153333333333333,0.85,0.92,0.01807392228230129,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.03958114029012641,orange,orange,green,orange,58.0,413.0,233.0,298.0
sdut,15,0.3,0.31133333333333335,0.21,0.41,0.06555985996091845,15,0.98,0.9793333333333333,0.97,0.98,0.002581988897471619,15,0.92,0.9186666666666667,0.91,0.92,0.0035186577527449915,15,0.8300000000000001,0.8473333333333334,0.83,1.0,0.04817626366741592,red,green,green,orange,595.0,27.0,233.0,298.0
seacoastonline,15,0.85,0.8026666666666666,0.47,0.88,0.13402913684646903,15,0.87,0.8746666666666666,0.86,0.92,0.014573295865416091,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,58.0,413.0,233.0,298.0
seattletimes,15,0.21,0.20466666666666666,0.16,0.24,0.02133630931623591,15,0.71,0.7099999999999999,0.71,0.71,0.0,15,0.91,0.91,0.91,0.91,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,red,orange,green,orange,786.0,1013.0,487.0,298.0
segodnya_online,15,0.54,0.5660000000000001,0.41,0.73,0.09241212041718339,15,0.8300000000000001,0.8353333333333334,0.83,0.87,0.014074631010979931,15,0.92,0.92,0.92,0.92,0.0,15,1.0,1.0,1.0,1.0,0.0,orange,orange,green,green,350.0,716.0,233.0,1.0
seikyoofficial,23,0.41,0.391304347826087,0.27,0.46,0.05396163180918345,23,0.6000000000000001,0.5900000000000001,0.56,0.67,0.03692744729379979,23,0.8300000000000001,0.8417391304347825,0.83,0.92,0.03099151994175817,23,0.92,0.92,0.92,0.92,0.0,red,orange,orange,green,469.0,1077.0,871.0,126.0
semafor,15,0.78,0.7633333333333334,0.61,0.86,0.07451430032135409,15,0.9,0.8953333333333333,0.83,0.9,0.01807392228230129,15,1.0,0.9953333333333333,0.93,1.0,0.01807392228230126,15,0.92,0.9086666666666667,0.75,0.92,0.043893811257017405,orange,green,green,green,248.0,269.0,1.0,126.0
setopati,15,0.41,0.4186666666666667,0.3,0.54,0.0739562290109752,15,1.0,1.0,1.0,1.0,0.0,15,0.85,0.85,0.85,0.85,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,red,green,orange,orange,469.0,1.0,724.0,298.0
sfchronicle,15,0.16,0.16066666666666668,0.15,0.18,0.005936168397046635,15,0.73,0.7206666666666667,0.6900000000000001,0.75,0.02711527420547492,15,0.85,0.85,0.85,0.85,0.0,15,0.75,0.7446666666666667,0.67,0.75,0.020655911179772883,red,orange,orange,orange,923.0,979.0,724.0,786.0
sgfcitizen,15,0.5,0.4953333333333333,0.33,0.58,0.06412784849331024,15,0.86,0.86,0.86,0.86,0.0,15,0.98,0.98,0.98,0.98,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,377.0,627.0,68.0,298.0
shelbystar,15,0.85,0.8273333333333334,0.47,0.89,0.100531918646103,15,0.88,0.8746666666666666,0.86,0.88,0.00743223352957207,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,58.0,324.0,233.0,298.0
shreveporttimes,14,0.835,0.6935714285714285,0.41,0.86,0.18764152168254408,14,0.87,0.8678571428571429,0.86,0.88,0.006992932067530674,14,0.92,0.92,0.92,0.92,0.0,14,0.8300000000000001,0.8242857142857144,0.75,0.8300000000000001,0.021380899352993976,orange,orange,green,orange,155.0,413.0,233.0,298.0
simple_flying,22,0.86,0.854090909090909,0.77,0.93,0.03899439409149436,22,0.97,0.9618181818181818,0.94,0.97,0.013675269175156565,22,0.84,0.84,0.84,0.84,0.0,22,1.0,1.0,1.0,1.0,0.0,orange,green,orange,green,25.0,70.0,781.0,1.0
sltrib,15,0.16,0.15733333333333333,0.09,0.22,0.054045835926113506,15,0.96,0.9573333333333333,0.94,0.96,0.007037315505489977,15,0.92,0.92,0.92,0.92,0.0,15,0.67,0.624,0.42,0.67,0.07744122195021756,red,green,green,orange,923.0,89.0,233.0,979.0
sludge,14,0.34,0.34142857142857147,0.3,0.43,0.03324897751051158,14,0.98,0.9799999999999999,0.98,0.98,0.0,14,0.8200000000000001,0.8200000000000001,0.82,0.8200000000000001,4.3546529746182126e-17,14,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.3546529746182126e-17,red,green,orange,orange,547.0,27.0,922.0,298.0
source_nm,15,0.71,0.7100000000000001,0.68,0.75,0.01999999999999996,15,0.88,0.88,0.88,0.88,0.0,15,0.79,0.7900000000000001,0.79,0.79,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.1962486042515756e-17,orange,orange,orange,orange,270.0,324.0,966.0,298.0
southcoasttoday,15,0.84,0.804,0.41,0.87,0.11299810365033314,15,0.87,0.876,0.86,0.92,0.014540583599999409,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.0395811402901264,orange,orange,green,orange,99.0,413.0,233.0,298.0
spectator,22,0.36,0.3186363636363636,0.15,0.49,0.10421111605753347,22,0.98,0.9786363636363636,0.95,0.98,0.006396021490668321,22,0.98,0.9777272727272727,0.93,0.98,0.010660035817780503,22,0.96,0.9559090909090909,0.83,1.0,0.04885928199666299,red,green,green,green,521.0,27.0,68.0,125.0
springfieldNL,15,0.83,0.736,0.41,0.9,0.18836893890144715,15,0.87,0.87,0.86,0.88,0.005345224838248464,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8193333333333334,0.75,0.8300000000000001,0.028149262021959887,orange,orange,green,orange,204.0,413.0,233.0,298.0
standardex,15,0.28,0.30066666666666664,0.2,0.54,0.08336380395305752,15,0.78,0.7653333333333333,0.73,0.78,0.019591057240729126,15,0.8300000000000001,0.8306666666666668,0.83,0.84,0.0025819888974715883,15,0.67,0.7126666666666667,0.67,0.83,0.051195237873774724,red,orange,orange,orange,626.0,882.0,871.0,979.0
stargazette,15,0.86,0.8133333333333332,0.47,0.88,0.13387983240133491,15,0.87,0.8586666666666667,0.78,0.88,0.03044120015154897,15,0.92,0.9106666666666666,0.85,0.92,0.02463060426921491,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,25.0,413.0,233.0,298.0
