text,url,earliest_date,is_story,domain
Christian activists push for total abortion ban in SC...,https://apnews.com/article/abortion-2022-midterm-elections-us-supreme-court-health-south-carolina-094091b88edb507ab5660ddcd6364624,2022-07-08,True,apnews.com
Huge underground search for mysterious dark matter begins...,https://apnews.com/article/covid-science-health-south-dakota-96d884bbef96760b63b9a12ca3bdaee7,2022-07-08,True,apnews.com
PUTIN WARNS UKRAINE: WE'VE BARELY STARTED!,https://apnews.com/article/russia-ukraine-putin-kyiv-moscow-6ccaef3a9d9d5ccd370d70126db78c5a,2022-07-08,True,apnews.com
World leaders stunned and concerned...,https://apnews.com/article/shinzo-abe-shooting-world-leaders-react-e163d6212ab8a76ff88ac66a7287172c,2022-07-08,True,apnews.com
BORIS RESIGNS,https://apnews.com/article/boris-johnson-london-michael-gove-60da3c4b29a4e9c93c7db9f53034ad0e,2022-07-07,True,apnews.com
Beijing mandates vaccines to enter public spaces...,https://apnews.com/article/covid-health-beijing-taiwan-government-and-politics-24c4f996714da508032e5f96a3d61a4d,2022-07-07,True,apnews.com
COPS: Mass shooting thwarted in Virginia's capital...,https://apnews.com/article/shootings-arrests-richmond-virginia-3eea153d36946090d16707f0928c029c,2022-07-07,True,apnews.com
Christians strip down at TX nudist community...,https://apnews.com/article/religion-texas-c76b03f4f7711c1a40e0e80ba1c9e7e9,2022-07-07,True,apnews.com
Felled by flaws...,https://apnews.com/article/boris-johnson-what-to-know-faad810ff08e041130e1759cf5a540e7,2022-07-07,True,apnews.com
Mexico seizes 'historic' half-ton of fentanyl at warehouse...,https://apnews.com/article/mexico-caribbean-opioids-synthetic-f16aee84306f7d0b0fa4b2e07becaab6,2022-07-07,True,apnews.com
Scramble as last MS abortion clinic shuts doors...,https://apnews.com/article/abortion-us-supreme-court-health-mississippi-06430712bf221d4da21e7fee7980b0ff,2022-07-07,True,apnews.com
"Deadly July 4 parade: Shots, then frantic rush to escape...",https://apnews.com/article/shootings-chicago-4b266791802b8d5154efb1bacff3fb38,2022-07-06,True,apnews.com
"Russians won't halt protests, despite arrest fears...",https://apnews.com/article/russia-ukraine-arrests-d8823e9471d492eaa08f868e8e211745,2022-07-06,True,apnews.com
Companies could face hurdles covering procedure travel costs...,https://apnews.com/article/abortion-us-supreme-court-health-de9e1e2c764bf61b95aeef756a66f8a5,2022-07-05,True,apnews.com
Slaughter just latest to shatter rituals of American life...,https://apnews.com/article/chicago-july-4-parade-shooting-92b50feb80c19afe7842b9caf08545cb,2022-07-05,True,apnews.com
"A turbulent USA this July 4, but many see cause to celebrate...",https://apnews.com/article/covid-science-health-government-and-politics-united-states-3afaab2efa613b5218dbc19ea4bd598d,2022-07-04,True,apnews.com
Activists with Peng Shuai T-shirts searched at Wimbledon...,https://apnews.com/article/wimbledon-sports-england-shuai-peng-b0ac5c3fbeb76087fdbcb77c73e69398,2022-07-04,True,apnews.com
More turn up with evidence...,https://apnews.com/article/capitol-siege-donald-trump-adam-kinzinger-pat-cipollone-government-and-politics-f7ce36ed29a132570b6557fa0f85b13d,2022-07-04,True,apnews.com
New era for funding on both sides of abortion debate...,https://apnews.com/article/abortion-philanthropy-judiciary-f03d6df59a354544c764e00b700ae6ca,2022-07-04,True,apnews.com
Panic...,https://apnews.com/article/shootings-denmark-copenhagen-e5670b98e4b604da265028614652cbd3,2022-07-04,True,apnews.com
UPDATE: Video shows Akron police kill Black man in hail of gunfire...,https://apnews.com/article/police-shootings-ohio-akron-829de644001793209e1c2dc3b2e22ca3,2022-07-04,True,apnews.com
Ukraine soldiers describe eastern front: 'Hell on earth'...,https://apnews.com/article/russia-ukraine-kyiv-donetsk-government-and-politics-f9f2b30b90a10b31f16aca18dae4eb65,2022-07-04,True,apnews.com
Kremlin claims capture of pivotal city in east...,https://apnews.com/article/russia-ukraine-kyiv-donetsk-c65edd033ee98362f031327ff748e31d,2022-07-03,True,apnews.com
"Long, ongoing debate over 'All men are created equal'...",https://apnews.com/article/religion-race-and-ethnicity-racial-injustice-kevin-jennings-723c49581d8a78ee54a793716e5212b3,2022-07-03,True,apnews.com
"For now, wary USA treads water with transformed COVID...",https://apnews.com/article/covid-science-health-infectious-diseases-fb25f987bab09a11be31a32e832dd9de,2022-07-02,True,apnews.com
"From AM to PM, fickle force of govt with you...",https://apnews.com/article/climate-congress-and-environment-e75243253440e5809c7db4f1be7491a7,2022-07-02,True,apnews.com
TX blocks order that resumed procedures...,https://apnews.com/article/abortion-health-texas-houston-ken-paxton-493c7e983d2eae397459d3e2e756b0b2,2022-07-02,True,apnews.com
AP TOP,https://apnews.com/,2022-07-01,False,apnews.com
El Salvador Bitcoin-boosting leader buys more...,https://apnews.com/article/cryptocurrency-technology-bitcoin-el-salvador-feba5772e8af2440dc3e163851381ff7,2022-07-01,True,apnews.com
Newspapers Continuing to Die -- at Rate of 2 Each Week!,https://apnews.com/article/journalism-united-states-39ef84c1131267233768bbb4dcaa181b,2022-07-01,True,apnews.com
POLL: Half say he should be charged...,https://apnews.com/article/capitol-siege-crime-donald-trump-congress-government-and-politics-bb9efcbca309c3acb66e9c6d8a13657d,2022-07-01,True,apnews.com
REMAIN IN MEXICO,https://apnews.com/article/biden-us-supreme-court-mexico-donald-trump-missouri-93496633afb7b042587890778337db67,2022-07-01,True,apnews.com
Same-sex couples updating legal status...,https://apnews.com/article/abortion-us-supreme-court-health-marriage-71af5f7862f8008299702f7b1a4147b5,2022-07-01,True,apnews.com
Supremes sharply limit govt powers to curb greenhouse gases...,https://apnews.com/article/supreme-court-epa-ruling-2e893673819a1b6c6aa272a5e814f0b0,2022-07-01,True,apnews.com
"UPDATE: DRUDGE APP IPHONE, IPAD...",https://apps.apple.com/us/app/official-drudge-report-free/id375614185,2022-07-01,False,apple.com
"CIA launches podcast, hoping to 'demystify' agency and boost recruitment...",https://www.arcamax.com/currentnews/newsheadlines/s-2728403,2022-09-23,True,arcamax.com
Bronx mobster survived five attacks in year -- before rubbed out on son's orders...,https://www.arcamax.com/currentnews/newsheadlines/s-2726527?fs,2022-09-19,True,arcamax.com
Teens taken against will to boarding schools across USA...,https://www.arcamax.com/currentnews/newsheadlines/s-2721076?fs,2022-09-05,True,arcamax.com
Thousands of migrants pouring into NYC from TX. Tipping point?,https://www.arcamax.com/currentnews/newsheadlines/s-2719419,2022-09-01,True,arcamax.com
Hurricane season on verge of rarely seen August without named storm!,https://www.arcamax.com/currentnews/newsheadlines/s-2716229,2022-08-24,True,arcamax.com
Feds open investigation into discrimination against gay students in CT...,https://www.arcamax.com/currentnews/newsheadlines/s-2715621?fs,2022-08-22,True,arcamax.com
"Narco riots target civilians, companies in Mexico...",https://www.arcamax.com/currentnews/newsheadlines/s-2715280,2022-08-21,True,arcamax.com
Abortion recount hampers KS Republicans' pivot to general election...,https://www.arcamax.com/politics/politicalnews/s-2713602?fs,2022-08-17,True,arcamax.com
'Planted Evidence' Claim Unlikely to Stand Up In Court...,https://www.arcamax.com/politics/politicalnews/s-2711777?fs,2022-08-12,True,arcamax.com
WEEKEND: Wealthy Americans Escape Tax Hikes in Dem Bill But Will Face Beefed-Up IRS...,https://www.arcamax.com/business/businessnews/s-2709442,2022-08-06,True,arcamax.com
Militia helping fire evacuees creates furor in Mariposa...,https://www.arcamax.com/currentnews/newsheadlines/s-2705079?fs,2022-07-26,True,arcamax.com
Monkeypox Proves Elusive Foe as WHO Sounds Alarm on Global Spread...,https://www.arcamax.com/currentnews/newsheadlines/s-2704648?fs,2022-07-25,True,arcamax.com
Federal guidance on pills causes confusion among pharmacists...,https://www.arcamax.com/politics/politicalnews/s-2703065?fs,2022-07-21,True,arcamax.com
"More than 1,000 firefighters scrambling as crews lose ground in Yosemite...",https://www.arcamax.com/currentnews/newsheadlines/s-2700001?print,2022-07-14,True,arcamax.com
Half of Floridians oppose bans. Will they push back at polls?,https://www.arcamax.com/politics/politicalnews/s-2697662,2022-07-07,True,arcamax.com
Turns to Direct Attacks on Trump as Midterms Near...,https://www.arcamax.com/politics/politicalnews/s-2697353,2022-07-07,True,arcamax.com
WORLD SICK MAP...,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,2022-07-01,False,arcgis.com
Sioux Falls sky turn green...,https://www.argusleader.com/story/weather/2022/07/05/green-sky-sioux-falls-severe-weather-photos-storms-south-dakota/7816363001/,2022-07-06,True,argusleader.com
Ex-Army reservist convicted of illegally acting as Beijing agent...,https://www.armytimes.com/news/your-army/2022/09/27/ex-army-reservist-convicted-of-illegally-acting-as-chinese-agent/,2022-09-27,True,armytimes.com
BATTLE OVER SPACE STATION,https://arstechnica.com/science/2022/07/russian-astronauts-use-space-station-to-promote-anti-ukraine-propaganda/,2022-07-08,True,arstechnica.com
"Iranians protest for 10th night, defying judiciary warning...",https://arynews.tv/iranians-protest-for-tenth-night-defying-judiciary-warning/,2022-09-26,True,arynews.tv
ASIA TIMES,https://www.asiatimes.com/,2022-07-01,False,asiatimes.com
Manchin Violates Pledge...,https://www.atr.org/manchin/,2022-08-08,False,atr.org
Updated: List of Tax Hikes in Dem Reconciliation Bill...,https://www.atr.org/list-of-tax-hikes-in-democrat-reconciliation-bill/,2022-08-08,True,atr.org
CONSERVATIVE TALK HOST DUMPS THE DON...,https://www.audacy.com/wwl/news/national/right-winger-tara-backs-desantis-trump-has-already-failed,2022-08-19,True,audacy.com
NYC launches nuclear attack preparedness PSA 'as threat continues to evolve'...,https://www.audacy.com/1010wins/news/local/video-nyc-launches-nuclear-attack-preparedness-psa,2022-07-11,True,audacy.com
GOP backs away from hard-line abortion measures it championed...,https://aumag.net/the-gop-is-backing-away-from-some-tough-abortion-measures-it-once-championed/,2022-09-10,True,aumag.net
YELLEN EYES EXIT...,https://www.axios.com/2022/09/28/janet-yellen-treasury-midterms-shuffle,2022-09-28,True,axios.com
NASA about to crash spacecraft into asteroid...,https://www.axios.com/2022/09/26/nasa-dart-asteroid-mission,2022-09-26,True,axios.com
GORE WORLD BANK?,https://www.axios.com/2022/09/23/world-bank-malpass-climate-biden,2022-09-24,True,axios.com
"BREYER: 'Very, very, very sorry' about abortion decision...",https://www.axios.com/2022/09/23/stephen-breyer-supreme-court-interview-roe-v-wade,2022-09-23,True,axios.com
America's Christian majority could end in generation...,https://www.axios.com/2022/09/21/pew-religion-christian-majority-2070,2022-09-21,True,axios.com
McConnell super PAC pulls out of Arizona...,https://www.axios.com/2022/09/20/mcconnell-aligned-super-pac-arizona-blake-masters,2022-09-20,True,axios.com
BEER SHORTAGE LOOMS...,https://www.axios.com/2022/09/19/beer-shortage-co2-supply-issues,2022-09-19,True,axios.com
WHITE HOUSE WEIGHS LEGAL ACTION,https://www.axios.com/2022/09/15/desantis-marthas-vineyard-migrants-biden,2022-09-16,True,axios.com
Biden outpacing Trump with blistering pace of judicial confirmations...,https://www.axios.com/2022/09/14/biden-judicial-confirmations-trump,2022-09-15,True,axios.com
AMTRAK CANCELLATIONS,https://www.axios.com/2022/09/14/amtrak-cancels-long-distance-trains-labor-dispute,2022-09-14,True,axios.com
Gas prices keep plunging...,https://www.axios.com/2022/09/12/gas-prices-plunging,2022-09-12,True,axios.com
'Zero-down' returns...,https://www.axios.com/2022/09/08/banks-mortgages-zero-down-payment,2022-09-09,True,axios.com
BRAINARD: Risk of raising too much...,https://www.axios.com/2022/09/07/fed-brainard-rate-increases,2022-09-07,True,axios.com
"No longer 70s relic, price controls back...",https://www.axios.com/2022/09/06/no-longer-a-1970s-relic-price-controls-are-back,2022-09-06,True,axios.com
OPEC+ slashes oil production as prices fall...,https://www.axios.com/2022/09/05/opec-cut-oil-production,2022-09-05,True,axios.com
'Game-changer' PAXLOVID turns into pandemic enigma...,https://www.axios.com/2022/09/02/paxlovid-turns-into-pandemic-mystery,2022-09-02,True,axios.com
"DeSantis, Youngkin split on road to '24...",https://www.axios.com/2022/09/02/youngkin-desantis-trump-midterms-republicans-2024,2022-09-02,True,axios.com
Dems warm to Biden again...,https://www.axios.com/2022/08/30/biden-democrats-midterms-polls-campaigns,2022-08-30,True,axios.com
EUROPE ENERGY EMERGENCY...,https://www.axios.com/2022/08/29/in-europe-energy-crisis-drives-growing-cutbacks,2022-08-29,True,axios.com
National Archives hit with threats...,https://www.axios.com/2022/08/28/national-archives-trump-search-threat,2022-08-28,True,axios.com
New Mexico man accused of trying to create ISIS 'safe haven'...,https://www.axios.com/2022/08/27/isis-new-mexico-arrest-fbi,2022-08-28,True,axios.com
"Dust, costumes, weirdness -- and science: Burning Man back...",https://www.axios.com/2022/08/26/burning-man-experiment,2022-08-26,True,axios.com
Former leaders have been jailed or charged all over world...,https://www.axios.com/2022/08/26/countries-where-former-leaders-jailed-charged,2022-08-26,True,axios.com
SUMMER TURNAROUND,https://www.axios.com/2022/08/25/democrats-midterms-abortion-turnaround,2022-08-26,True,axios.com
Dawn of the sustainable city... Built from scratch...,https://www.axios.com/2022/08/25/city-of-the-future-neom-telosa-lore-mbs,2022-08-25,True,axios.com
Obama enters midterms...,https://www.axios.com/2022/08/25/scoop-obama-enters-the-chat,2022-08-25,True,axios.com
Taylor Greene says her home 'swatted again'...,https://www.axios.com/2022/08/24/marjorie-taylor-greene-swatting-georgia-home,2022-08-25,True,axios.com
UPDATE: TWITTER's security alarm...,https://www.axios.com/2022/08/24/twitter-security-alarm-mudge-zatko-whistleblower,2022-08-24,True,axios.com
Boise turns BUYER'S market...,https://www.axios.com/2022/08/23/boise-real-estate-price-cuts,2022-08-23,True,axios.com
NASA's last stand: Artemis I launch is make-or-break moment...,https://www.axios.com/2022/08/23/nasa-artemis-rocket-space-launch-system-launch,2022-08-23,True,axios.com
Rick Scott vacations in Italy amid bleak midterm outlook...,https://www.axios.com/2022/08/23/rick-scott-senate-republicans-vacation-italy,2022-08-23,True,axios.com
Musk pushes compassionate conservatism...,https://www.axios.com/2022/08/18/elon-musk-republican-retreat-kevin-mccarthy,2022-08-18,True,axios.com
Americans 'self-silencing' in record numbers...,https://www.axios.com/2022/08/17/americans-voters-private-belief-poll-abortion-education-covid-19,2022-08-17,True,axios.com
Cheney plans to go national... 2024 run?,https://www.axios.com/2022/08/17/liz-cheney-2024-wyoming-gop-primary,2022-08-17,True,axios.com
Florida judge menaced...,https://www.axios.com/2022/08/13/florida-judge-fbi-search-trump-mar-a-lago,2022-08-13,True,axios.com
U.S. Consulate workers in Tijuana told to shelter in place amid wave of violence...,https://www.axios.com/2022/08/13/tijuana-us-consolate-shelter-in-place,2022-08-13,True,axios.com
MAGA MANIAC SHOT DEAD IN OH...,https://www.axios.com/2022/08/12/shiffer-fbi-office-attack-shooting-cincinnati-ohio,2022-08-12,True,axios.com
Miami's Republican mayor lays groundwork for presidential run...,https://www.axios.com/2022/08/11/miami-mayor-suarez-president,2022-08-11,True,axios.com
Speculation about 'flipped' aide...,https://www.axios.com/2022/08/10/trump-speculation-flipper-fbi-search,2022-08-10,True,axios.com
AXIOS to sell to COX for $525 million...,https://www.axios.com/2022/08/08/axios-agrees-to-sell-to-cox-enterprises-for-525-million,2022-08-08,True,axios.com
BIDEN BIG SUMMER,https://www.axios.com/2022/08/08/biden-senate-reconciliation-bill-climate-prescription-drugs,2022-08-08,True,axios.com
TRUMP DUMP: SHREDDED DOCS IN TOILETS... MULTIPLE INCIDENTS...,https://www.axios.com/2022/08/08/trump-toilet-photos-maggie-haberman,2022-08-08,True,axios.com
