identifier,handle,file_name,date,performance,accessibility,best_practices,seo,pwa
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-10T06:53:57.460898+03:00.lighthouse.json,2022-09-10,0.26,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-10T08:33:43.590551+03:00.lighthouse.json,2022-09-10,0.2,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-10T18:05:38.547863+03:00.lighthouse.json,2022-09-10,0.22,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-11T06:53:22.933847+03:00.lighthouse.json,2022-09-11,0.24,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-11T08:29:00.207061+03:00.lighthouse.json,2022-09-11,0.24,0.72,1.0,0.93,1.0
lentaruofficial-2022,lentaruofficial,lentaruofficial-2022-09-11T18:08:25.107985+03:00.lighthouse.json,2022-09-11,0.24,0.72,1.0,0.93,1.0
lesoir-2022,lesoir,lesoir-2022-09-05T05:45:09.660667+02:00.lighthouse.json,2022-09-05,0.44,0.92,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-05T18:18:37.088398+02:00.lighthouse.json,2022-09-05,0.47,0.92,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-06T05:57:58.967997+02:00.lighthouse.json,2022-09-06,0.4,0.92,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-07T05:57:38.330789+02:00.lighthouse.json,2022-09-07,0.46,0.9,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-07T17:48:55.012104+02:00.lighthouse.json,2022-09-07,0.47,0.92,0.92,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-08T05:52:50.967737+02:00.lighthouse.json,2022-09-08,0.33,0.92,0.92,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-08T17:31:42.939924+02:00.lighthouse.json,2022-09-08,0.57,0.92,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-09T06:48:40.665136+02:00.lighthouse.json,2022-09-09,0.61,0.9,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-09T18:26:46.604594+02:00.lighthouse.json,2022-09-09,0.38,0.92,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-10T05:54:52.055257+02:00.lighthouse.json,2022-09-10,0.5,0.92,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-10T17:05:39.538953+02:00.lighthouse.json,2022-09-10,0.39,0.92,1.0,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-11T05:53:13.614496+02:00.lighthouse.json,2022-09-11,0.45,0.92,0.92,0.92,0.6
lesoir-2022,lesoir,lesoir-2022-09-11T17:08:25.348511+02:00.lighthouse.json,2022-09-11,0.49,0.92,0.92,0.92,0.6
libe-2022,libe,libe-2022-09-05T05:44:45.459740+02:00.lighthouse.json,2022-09-05,0.36,0.94,1.0,1.0,0.3
libe-2022,libe,libe-2022-09-05T10:15:37.087611+02:00.lighthouse.json,2022-09-05,0.35,0.94,1.0,1.0,0.3
libe-2022,libe,libe-2022-09-05T18:18:02.574812+02:00.lighthouse.json,2022-09-05,0.24,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-06T05:57:23.752537+02:00.lighthouse.json,2022-09-06,0.27,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-06T10:16:02.359355+02:00.lighthouse.json,2022-09-06,0.33,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-07T05:56:53.430054+02:00.lighthouse.json,2022-09-07,0.4,0.92,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-07T10:18:05.953087+02:00.lighthouse.json,2022-09-07,0.35,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-07T17:48:29.667471+02:00.lighthouse.json,2022-09-07,0.34,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-08T05:52:45.573339+02:00.lighthouse.json,2022-09-08,0.37,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-08T10:16:16.031404+02:00.lighthouse.json,2022-09-08,0.37,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-08T17:31:46.727882+02:00.lighthouse.json,2022-09-08,0.31,0.94,0.92,0.93,0.3
libe-2022,libe,libe-2022-09-09T06:48:22.434456+02:00.lighthouse.json,2022-09-09,0.32,0.94,0.92,0.93,0.3
libe-2022,libe,libe-2022-09-09T10:19:24.084491+02:00.lighthouse.json,2022-09-09,0.35,0.94,0.92,0.93,0.3
libe-2022,libe,libe-2022-09-09T18:27:05.144607+02:00.lighthouse.json,2022-09-09,0.32,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-10T05:54:22.091974+02:00.lighthouse.json,2022-09-10,0.32,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-10T10:14:28.682789+02:00.lighthouse.json,2022-09-10,0.29,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-10T17:04:59.688554+02:00.lighthouse.json,2022-09-10,0.31,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-11T05:53:14.908324+02:00.lighthouse.json,2022-09-11,0.37,0.94,1.0,0.93,0.3
libe-2022,libe,libe-2022-09-11T10:14:57.442503+02:00.lighthouse.json,2022-09-11,0.32,0.94,0.92,0.93,0.3
libe-2022,libe,libe-2022-09-11T17:07:39.664326+02:00.lighthouse.json,2022-09-11,0.37,0.94,1.0,0.93,0.3
lobs-2022,lobs,lobs-2022-09-05T05:44:35.988310+02:00.lighthouse.json,2022-09-05,0.85,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-05T10:15:18.135577+02:00.lighthouse.json,2022-09-05,0.87,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-05T18:18:17.658409+02:00.lighthouse.json,2022-09-05,0.83,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-06T05:54:58.284069+02:00.lighthouse.json,2022-09-06,0.93,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-06T10:16:07.608430+02:00.lighthouse.json,2022-09-06,0.97,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-07T05:57:35.023283+02:00.lighthouse.json,2022-09-07,0.79,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-07T10:18:01.089982+02:00.lighthouse.json,2022-09-07,0.83,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-07T17:48:01.622304+02:00.lighthouse.json,2022-09-07,0.9,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-08T05:52:49.821023+02:00.lighthouse.json,2022-09-08,0.96,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-08T10:16:18.260167+02:00.lighthouse.json,2022-09-08,0.9,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-08T17:32:37.365186+02:00.lighthouse.json,2022-09-08,0.93,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-09T06:48:21.978425+02:00.lighthouse.json,2022-09-09,0.96,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-09T10:19:26.613167+02:00.lighthouse.json,2022-09-09,0.84,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-09T18:26:45.289640+02:00.lighthouse.json,2022-09-09,0.83,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-10T05:54:25.986272+02:00.lighthouse.json,2022-09-10,0.85,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-10T10:14:33.269142+02:00.lighthouse.json,2022-09-10,0.96,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-10T17:05:51.736512+02:00.lighthouse.json,2022-09-10,0.85,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-11T05:54:00.628224+02:00.lighthouse.json,2022-09-11,0.91,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-11T10:14:38.083598+02:00.lighthouse.json,2022-09-11,0.87,0.82,1.0,0.92,0.8
lobs-2022,lobs,lobs-2022-09-11T17:07:58.842066+02:00.lighthouse.json,2022-09-11,0.82,0.82,1.0,0.92,0.8
lokpath-2022,lokpath,lokpath-2022-09-05T09:29:41.263996+05:45.lighthouse.json,2022-09-05,0.18,0.58,0.75,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-05T22:03:16.636562+05:45.lighthouse.json,2022-09-05,0.16,0.58,0.75,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-06T09:42:23.654277+05:45.lighthouse.json,2022-09-06,0.15,0.58,0.75,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-07T09:42:27.016697+05:45.lighthouse.json,2022-09-07,0.13,0.58,0.75,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-07T21:33:06.478468+05:45.lighthouse.json,2022-09-07,0.16,0.58,0.67,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-08T09:37:36.547832+05:45.lighthouse.json,2022-09-08,0.2,0.58,0.67,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-08T21:16:56.479484+05:45.lighthouse.json,2022-09-08,0.15,0.58,0.67,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-09T10:33:44.940818+05:45.lighthouse.json,2022-09-09,0.14,0.58,0.75,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-09T22:11:59.738918+05:45.lighthouse.json,2022-09-09,0.15,0.58,0.75,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-10T09:39:37.362922+05:45.lighthouse.json,2022-09-10,0.04,0.58,0.83,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-10T20:51:24.739762+05:45.lighthouse.json,2022-09-10,0.16,0.58,0.75,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-11T09:39:26.621518+05:45.lighthouse.json,2022-09-11,0.18,0.58,0.75,0.85,0.4
lokpath-2022,lokpath,lokpath-2022-09-11T20:52:43.580029+05:45.lighthouse.json,2022-09-11,0.16,0.58,0.75,0.85,0.4
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-04T20:44:35.355870-07:00.lighthouse.json,2022-09-05,0.35,0.84,0.92,0.77,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-05T09:18:20.012246-07:00.lighthouse.json,2022-09-05,0.36,0.84,0.92,0.77,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-05T20:57:57.895143-07:00.lighthouse.json,2022-09-06,0.38,0.84,0.92,0.84,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-06T20:57:32.725015-07:00.lighthouse.json,2022-09-07,0.32,0.84,0.92,0.84,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-07T08:48:08.439146-07:00.lighthouse.json,2022-09-07,0.39,0.84,0.83,0.77,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-07T20:52:12.105122-07:00.lighthouse.json,2022-09-08,0.32,0.84,0.83,0.84,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-08T08:32:27.402056-07:00.lighthouse.json,2022-09-08,0.35,0.84,0.83,0.84,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-08T21:50:40.873334-07:00.lighthouse.json,2022-09-09,0.33,0.84,0.83,0.77,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-09T09:26:46.984850-07:00.lighthouse.json,2022-09-09,0.4,0.84,0.83,0.84,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-09T20:53:29.544882-07:00.lighthouse.json,2022-09-10,0.35,0.84,0.83,0.77,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-10T08:05:39.759720-07:00.lighthouse.json,2022-09-10,0.33,0.84,0.83,0.77,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-10T20:53:20.903291-07:00.lighthouse.json,2022-09-11,0.3,0.84,0.83,0.77,0.3
lookoutscruz-2022,lookoutscruz,lookoutscruz-2022-09-11T08:08:21.617695-07:00.lighthouse.json,2022-09-11,0.32,0.84,0.83,0.77,0.3
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-04T23:44:27.038505-04:00.lighthouse.json,2022-09-05,0.34,0.72,0.83,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-05T12:17:57.592821-04:00.lighthouse.json,2022-09-05,0.25,0.72,0.83,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-05T23:58:13.541055-04:00.lighthouse.json,2022-09-06,0.21,0.72,0.75,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-06T23:57:33.350310-04:00.lighthouse.json,2022-09-07,0.23,0.72,0.75,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-07T11:48:55.937614-04:00.lighthouse.json,2022-09-07,0.23,0.72,0.75,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-07T23:53:19.657676-04:00.lighthouse.json,2022-09-08,0.28,0.72,0.75,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-08T11:31:42.281491-04:00.lighthouse.json,2022-09-08,0.28,0.72,0.67,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-09T00:49:40.990943-04:00.lighthouse.json,2022-09-09,0.25,0.72,0.67,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-09T12:27:30.924854-04:00.lighthouse.json,2022-09-09,0.2,0.75,0.67,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-09T23:53:36.233807-04:00.lighthouse.json,2022-09-10,0.3,0.75,0.75,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-10T11:06:19.523711-04:00.lighthouse.json,2022-09-10,0.33,0.75,0.75,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-10T23:53:56.196796-04:00.lighthouse.json,2022-09-11,0.3,0.75,0.75,0.98,0.6
lp_lapresse-2022,lp_lapresse,lp_lapresse-2022-09-11T11:08:05.329922-04:00.lighthouse.json,2022-09-11,0.29,0.75,0.75,0.98,0.6
ltntw-2022,ltntw,ltntw-2022-09-05T11:44:45.177683+08:00.lighthouse.json,2022-09-05,0.23,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-06T00:17:30.718278+08:00.lighthouse.json,2022-09-05,0.18,0.9,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-06T11:57:53.267531+08:00.lighthouse.json,2022-09-06,0.2,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-07T11:57:38.359452+08:00.lighthouse.json,2022-09-07,0.07,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-07T23:48:29.003043+08:00.lighthouse.json,2022-09-07,0.16,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-08T11:52:15.151184+08:00.lighthouse.json,2022-09-08,0.19,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-08T23:31:47.595628+08:00.lighthouse.json,2022-09-08,0.08,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-09T12:50:42.813290+08:00.lighthouse.json,2022-09-09,0.08,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-10T00:26:59.863337+08:00.lighthouse.json,2022-09-09,0.16,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-10T11:54:54.668937+08:00.lighthouse.json,2022-09-10,0.12,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-10T23:05:01.893247+08:00.lighthouse.json,2022-09-10,0.19,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-11T11:53:27.512942+08:00.lighthouse.json,2022-09-11,0.08,0.88,0.75,0.74,0.4
ltntw-2022,ltntw,ltntw-2022-09-11T23:07:39.321086+08:00.lighthouse.json,2022-09-11,0.17,0.88,0.75,0.74,0.4
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-04T22:44:25.673020-05:00.lighthouse.json,2022-09-05,0.76,0.87,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-05T11:17:57.279819-05:00.lighthouse.json,2022-09-05,0.78,0.87,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-05T22:57:13.521400-05:00.lighthouse.json,2022-09-06,0.77,0.87,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-06T22:56:48.594533-05:00.lighthouse.json,2022-09-07,0.5,0.86,0.92,0.92,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-07T10:48:10.115650-05:00.lighthouse.json,2022-09-07,0.84,0.87,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-07T22:52:43.376545-05:00.lighthouse.json,2022-09-08,0.8,0.87,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-08T10:32:04.487286-05:00.lighthouse.json,2022-09-08,0.8,0.88,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-08T23:51:06.202597-05:00.lighthouse.json,2022-09-09,0.8,0.87,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-09T11:27:27.325933-05:00.lighthouse.json,2022-09-09,0.48,0.88,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-09T22:54:17.290683-05:00.lighthouse.json,2022-09-10,0.79,0.87,0.83,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-10T10:05:45.494208-05:00.lighthouse.json,2022-09-10,0.41,0.87,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-10T22:53:30.633814-05:00.lighthouse.json,2022-09-11,0.78,0.88,0.92,0.93,0.3
lubbockonline-2022,lubbockonline,lubbockonline-2022-09-11T10:07:42.504497-05:00.lighthouse.json,2022-09-11,0.31,0.86,0.92,0.92,0.3
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-05T05:44:40.233211+02:00.lighthouse.json,2022-09-05,0.25,0.93,0.92,0.84,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-05T18:17:52.026812+02:00.lighthouse.json,2022-09-05,0.27,0.93,0.92,0.84,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-06T05:57:12.029547+02:00.lighthouse.json,2022-09-06,0.28,0.93,0.92,0.84,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-07T05:57:45.044307+02:00.lighthouse.json,2022-09-07,0.22,0.93,0.92,0.85,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-07T17:48:07.426559+02:00.lighthouse.json,2022-09-07,0.21,0.93,0.92,0.85,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-08T05:52:03.735933+02:00.lighthouse.json,2022-09-08,0.23,0.93,0.92,0.85,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-08T17:33:42.924433+02:00.lighthouse.json,2022-09-08,0.22,0.93,0.92,0.84,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-09T06:50:38.832809+02:00.lighthouse.json,2022-09-09,0.29,0.93,0.92,0.84,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-09T18:27:30.298952+02:00.lighthouse.json,2022-09-09,0.24,0.93,0.92,0.85,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-10T05:54:56.191969+02:00.lighthouse.json,2022-09-10,0.34,0.93,0.92,0.84,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-10T17:05:40.263536+02:00.lighthouse.json,2022-09-10,0.25,0.93,0.92,0.84,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-11T05:53:24.586323+02:00.lighthouse.json,2022-09-11,0.23,0.93,0.92,0.84,0.4
mailandguardian-2022,mailandguardian,mailandguardian-2022-09-11T17:08:05.293314+02:00.lighthouse.json,2022-09-11,0.35,0.93,0.92,0.84,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-04T23:45:03.376752-04:00.lighthouse.json,2022-09-05,0.34,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-05T12:17:33.577730-04:00.lighthouse.json,2022-09-05,0.33,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-05T23:58:01.142042-04:00.lighthouse.json,2022-09-06,0.32,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-06T23:57:01.428765-04:00.lighthouse.json,2022-09-07,0.3,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-07T11:48:57.049383-04:00.lighthouse.json,2022-09-07,0.38,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-07T23:52:27.979061-04:00.lighthouse.json,2022-09-08,0.38,0.77,0.75,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-08T11:34:47.719263-04:00.lighthouse.json,2022-09-08,0.28,0.77,0.75,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-09T00:51:26.274623-04:00.lighthouse.json,2022-09-09,0.35,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-09T12:26:59.133872-04:00.lighthouse.json,2022-09-09,0.31,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-09T23:54:39.455508-04:00.lighthouse.json,2022-09-10,0.32,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-10T11:05:41.484545-04:00.lighthouse.json,2022-09-10,0.37,0.77,0.75,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-10T23:53:53.446999-04:00.lighthouse.json,2022-09-11,0.37,0.77,0.83,0.85,0.4
mainemonitor-2022,mainemonitor,mainemonitor-2022-09-11T11:07:54.760546-04:00.lighthouse.json,2022-09-11,0.34,0.77,0.75,0.85,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-05T05:44:44.482673+02:00.lighthouse.json,2022-09-05,0.34,0.85,0.67,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-05T18:18:21.172220+02:00.lighthouse.json,2022-09-05,0.41,0.85,0.67,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-06T05:57:41.642796+02:00.lighthouse.json,2022-09-06,0.26,0.85,0.67,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-07T05:57:51.780260+02:00.lighthouse.json,2022-09-07,0.54,0.85,0.67,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-07T17:48:53.044755+02:00.lighthouse.json,2022-09-07,0.43,0.85,0.58,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-08T05:53:13.179126+02:00.lighthouse.json,2022-09-08,0.52,0.85,0.58,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-08T17:33:46.698945+02:00.lighthouse.json,2022-09-08,0.39,0.85,0.83,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-09T06:51:07.418112+02:00.lighthouse.json,2022-09-09,0.22,0.85,0.75,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-09T18:27:47.912922+02:00.lighthouse.json,2022-09-09,0.4,0.85,0.83,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-10T05:54:41.024663+02:00.lighthouse.json,2022-09-10,0.27,0.85,0.75,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-10T17:05:02.208770+02:00.lighthouse.json,2022-09-10,0.49,0.85,0.83,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-11T05:53:28.068100+02:00.lighthouse.json,2022-09-11,0.53,0.85,0.83,0.91,0.4
maroelamedia-2022,maroelamedia,maroelamedia-2022-09-11T17:08:19.799219+02:00.lighthouse.json,2022-09-11,0.59,0.85,0.75,0.91,0.4
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-04T23:45:23.554394-04:00.lighthouse.json,2022-09-05,0.75,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-05T12:18:17.816642-04:00.lighthouse.json,2022-09-05,0.78,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-05T23:57:12.614053-04:00.lighthouse.json,2022-09-06,0.77,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-06T23:56:51.678068-04:00.lighthouse.json,2022-09-07,0.93,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-07T11:48:48.388200-04:00.lighthouse.json,2022-09-07,0.69,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-07T23:52:13.375056-04:00.lighthouse.json,2022-09-08,0.75,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-08T11:35:19.475735-04:00.lighthouse.json,2022-09-08,0.77,0.98,1.0,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-09T00:50:47.010642-04:00.lighthouse.json,2022-09-09,0.88,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-09T12:27:01.778924-04:00.lighthouse.json,2022-09-09,0.75,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-09T23:54:29.141611-04:00.lighthouse.json,2022-09-10,0.74,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-10T11:05:41.696454-04:00.lighthouse.json,2022-09-10,0.9,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-10T23:53:25.821815-04:00.lighthouse.json,2022-09-11,0.75,0.98,0.92,0.93,0.7
marylandmatters-2022,marylandmatters,marylandmatters-2022-09-11T11:08:39.717693-04:00.lighthouse.json,2022-09-11,0.88,0.98,0.92,0.93,0.7
mashable-2022,mashable,mashable-2022-09-04T20:45:22.732861-07:00.lighthouse.json,2022-09-05,0.61,0.89,0.92,0.98,0.8
mashable-2022,mashable,mashable-2022-09-05T09:17:54.717853-07:00.lighthouse.json,2022-09-05,0.58,0.89,0.92,0.98,0.8
mashable-2022,mashable,mashable-2022-09-05T20:58:01.869679-07:00.lighthouse.json,2022-09-06,0.55,0.89,0.92,0.98,0.8
mashable-2022,mashable,mashable-2022-09-06T20:57:32.692844-07:00.lighthouse.json,2022-09-07,0.57,0.89,0.92,0.98,0.8
mashable-2022,mashable,mashable-2022-09-07T08:48:58.171636-07:00.lighthouse.json,2022-09-07,0.46,0.89,0.92,0.98,0.8
mashable-2022,mashable,mashable-2022-09-07T20:52:56.969763-07:00.lighthouse.json,2022-09-08,0.57,0.89,0.92,0.98,0.8
mashable-2022,mashable,mashable-2022-09-08T08:34:43.678887-07:00.lighthouse.json,2022-09-08,0.54,0.89,0.92,0.98,0.8
mashable-2022,mashable,mashable-2022-09-08T21:50:44.972797-07:00.lighthouse.json,2022-09-09,0.7,0.89,0.92,0.98,0.8
